-25212,-18245,-2071,10308
-24440,-19273,-1812,10823
-22897,-19787,-1294,11081
-21096,-20301,-776,11596
-19038,-20815,-258,12112
-16980,-21586,517,12370
-15179,-21843,776,12627
-13378,-22356,1294,13143
-11577,-22613,1812,13400
-9776,-22870,2329,13658
-8232,-23127,2847,14174
-7203,-23384,3365,14431
-6431,-23641,3883,14689
-5917,-23898,4142,14947
-5660,-24155,4659,15462
-5660,-24412,5436,15462
-5660,-24412,5954,15720
-5660,-24669,6471,16235
-5660,-24669,6989,16493
-5660,-24669,7507,16235
-5402,-24669,7766,16751
-5145,-24669,8284,16751
-4888,-24669,8801,17008
-4116,-24669,9319,17008
-3344,-24412,9837,17008
-2572,-24412,10355,17266
-1800,-24412,10613,17266
-771,-24669,11390,17008
257,-24412,11649,17266
1543,-24412,12167,17008
2572,-24412,12684,17008
3859,-24412,13202,16751
5145,-24412,13461,16751
18780,-24155,17862,14689
19552,-24155,17862,14431
20067,-24155,17862,14431
20581,-23898,17862,14174
21353,-23641,18121,13916
21868,-23127,17862,13916
22382,-22613,17862,13658
22897,-21329,17862,13658
23411,-19787,17603,13400
23926,-17731,17603,13143
24183,-16446,17603,12885
24183,-14904,17344,12627
24440,-13619,17085,12370
24698,-12591,17085,12370
24440,-11820,17085,12112
24440,-11306,17085,11854
24440,-10793,16826,11596
24183,-10793,16826,11596
23926,-10793,16568,11339
23926,-10536,16309,11081
23926,-10536,16309,10823
23926,-10536,16050,10566
23669,-10536,15791,10308
23926,-10536,15791,10050
23926,-10279,15532,10050
23926,-10022,15273,9793
23926,-9251,15273,9535
23926,-8737,15014,9277
24183,-8223,14755,9019
23926,-7966,14497,8504
24183,-7195,14238,8504
24440,-6681,14238,7989
24440,-5910,13979,7731
24440,-5396,13979,7215
24440,-4882,13720,6958
24440,-4368,13461,6700
24440,-3597,13202,6185
24440,-3083,12943,5927
24440,-2312,12684,5669
24440,-1798,12426,5154
24698,-770,12426,4638
24698,0,11908,4381
24698,770,11908,3865
24698,1798,11649,3350
24955,2312,11390,3092
24698,3340,11131,2834
24698,4111,10613,2061
24955,5139,10613,1546
23926,19273,4659,-7473
22897,19787,4142,-8246
21868,20044,3883,-8762
20839,20301,3365,-9277
19552,20301,2847,-9793
18523,20558,2329,-10308
17237,20815,1812,-10823
16208,21072,1553,-11596
15179,21329,1035,-11854
14150,21329,258,-12370
13120,21586,0,-12885
12349,21586,-776,-13400
11577,22099,-1553,-13916
11062,22099,-2071,-14174
10548,22356,-2329,-14689
9776,22356,-3106,-15204
9519,22613,-3883,-15720
9776,22613,-4400,-15978
9776,23127,-5177,-16235
9776,23384,-5695,-16751
9776,23384,-6471,-17008
9776,23384,-7248,-17266
9519,23384,-8025,-17782
9261,23384,-8542,-17782
8747,23384,-9319,-18039
8232,23384,-10096,-18297
7718,23384,-10872,-18555
7203,23384,-11390,-18555
6689,23384,-12167,-18555
6431,23127,-12684,-18812
5660,23384,-13461,-18555
4888,23127,-14238,-18812
4116,23127,-14755,-18555
3344,23127,-15273,-18555
2572,23127,-16050,-18297
1543,23127,-16568,-18297
771,23127,-17085,-18039
-514,22870,-17603,-18039
-1543,22870,-18121,-17782
-2830,22870,-18639,-17524
-3859,22613,-19415,-17524
-5145,22613,-19674,-17008
-6431,22613,-19933,-17008
-7718,22613,-20192,-16751
-9004,22613,-20710,-16493
-10290,22613,-20968,-16235
-11577,22613,-20968,-16235
-12863,22613,-21227,-15978
-24698,21586,-19415,-13143
-24955,20558,-19156,-12885
-24955,19530,-18897,-12627
-25212,18502,-18639,-12370
-25212,17474,-18639,-12370
-25212,16446,-18380,-12112
-25212,15418,-18380,-11854
-25212,14390,-18121,-11596
-25212,13619,-17862,-11339
-25212,12848,-17862,-10823
-25212,12077,-17603,-10566
-25212,11563,-17344,-10308
-25212,11049,-17344,-10050
-25212,10536,-17085,-9793
-24955,10536,-16826,-9535
-24955,10536,-16826,-9535
-24955,10793,-16568,-9277
-24955,10793,-16309,-9019
-24955,10793,-16050,-8762
-24955,10793,-15791,-8504
-24955,10793,-15532,-8246
-24955,10536,-15532,-7989
-25212,10279,-15273,-7731
-25212,10022,-15014,-7215
-25212,9508,-14755,-6958
-25212,8994,-14497,-6700
-25212,8480,-14238,-6442
-25212,8223,-13979,-5927
-25212,7709,-13979,-5669
-25212,7195,-13720,-5154
-25212,6681,-13461,-4896
-25212,6167,-13202,-4381
-25212,5653,-12684,-4123
-25212,5139,-12684,-3607
-25470,4625,-12167,-3350
-25212,4111,-11908,-2834
-25212,3597,-11908,-2319
-25212,3083,-11649,-1803
-25212,2312,-11131,-1546
-25212,1798,-10872,-1030
-25212,1284,-10613,-515
-25470,513,-10355,-257
-25470,-256,-10096,515
-25470,-770,-9837,1030
-25470,-1541,-9578,1288
-25470,-2055,-9578,2061
-25470,-2826,-9319,2319
-25470,-3597,-9060,3092
-14664,-15418,-4142,11081
-13378,-16446,-3883,11596
-12349,-17474,-3365,12112
-11577,-18502,-2847,12627
-11320,-19787,-2329,13143
-11062,-20558,-1812,13658
-11062,-21586,-1294,14174
-11062,-22099,-776,14947
-11062,-22613,-258,15462
-11320,-23127,258,15720
-11320,-23384,776,16493
-11320,-23641,1294,17008
-11320,-23898,1812,17266
-11320,-23898,2329,17782
-11062,-23898,2847,18297
-10548,-23898,3624,18555
-10290,-23898,4142,19070
-9776,-23898,4918,19070
-9261,-23898,5436,19328
-8747,-23898,5954,19586
-8232,-23898,6471,19843
-7718,-23898,7248,19843
-6946,-23898,8025,19843
-6431,-23898,8542,19843
-6174,-23898,9060,19843
-5402,-23898,9837,19843
-4888,-23898,10355,19843
-4373,-23898,11131,19843
-3601,-23898,11649,19586
-3087,-23898,12167,19586
-2572,-23898,12684,19586
-1800,-23898,13720,19586
-1286,-23898,14238,19328
-514,-23641,15014,19328
257,-23641,15273,19070
1029,-23641,16050,18812
2058,-23384,16568,18555
2830,-23384,17344,18555
3859,-23384,17862,18555
4888,-23384,18380,18039
5917,-22870,18897,18039
6689,-22870,19415,18039
7975,-22613,19933,17524
8747,-22099,20451,17524
10033,-21843,20710,17266
11062,-21586,20968,17266
12091,-21072,21486,17008
13120,-20815,21486,16751
22640,-16960,21227,13400
22897,-16703,20968,13143
23154,-16446,20968,13143
23411,-16446,20710,12627
23154,-16189,20451,12627
23411,-15932,20451,12370
23669,-15932,20192,12112
23411,-15675,20192,11854
23669,-15418,19933,11596
23669,-15161,19933,11339
23926,-14647,19415,11081
23926,-14133,19415,10823
24183,-13619,19415,10566
24183,-13105,19156,10050
24183,-12591,18897,9793
23926,-12334,18639,9793
24183,-11820,18639,9535
24183,-11563,18380,9019
24183,-11563,18121,8762
23926,-11049,17862,8762
24183,-11049,17862,8246
23926,-10536,17603,7989
24183,-10536,17344,7473
23926,-10279,17085,7473
23926,-10022,16826,6958
24183,-9765,16826,6700
24183,-9508,16309,6185
24183,-9251,16309,5927
24183,-8737,16050,5669
24183,-8737,15791,5154
24183,-8480,15532,4638
24183,-7966,15273,4123
24183,-7709,15014,3865
24183,-7452,14755,3350
24183,-6938,14497,2834
24183,-6681,14238,2319
24440,-6424,13979,2061
24183,-5910,13720,1546
24183,-5653,13461,1030
24183,-5396,13202,515
24440,-5139,12943,0
24440,-4625,12684,-257
24440,-4111,12426,-1030
24440,-3854,12167,-1546
24440,-3340,11908,-2061
24440,-3083,11649,-2834
24440,-2312,11131,-3092
24698,-2055,10872,-3865
16722,7709,5177,-14947
15693,8480,4918,-15462
14921,9251,4400,-15978
13892,9765,3883,-16493
13378,10536,3624,-17008
12863,11306,3106,-17524
12349,12077,2588,-18039
11577,12591,2071,-18555
11320,13362,1553,-19070
11062,14133,1035,-19586
11062,14904,776,-19843
11062,15418,0,-20359
11062,16189,-517,-20616
11320,16703,-1035,-20874
11062,17217,-1812,-21132
10805,17731,-2588,-21132
10548,17988,-3365,-21390
10290,18502,-3883,-21390
10033,18759,-4659,-21390
9519,19273,-5436,-21390
9261,19787,-5954,-21390
8490,20044,-6730,-21390
7975,20301,-7507,-21132
7460,20815,-8284,-21132
6946,21072,-9060,-20874
6431,21329,-9837,-20874
5660,21329,-10613,-20616
4888,21843,-11390,-20359
4116,21843,-11908,-20101
3344,21843,-12684,-19843
2315,22099,-13461,-19843
1286,22099,-14238,-19586
514,22099,-14755,-19328
-514,22356,-15532,-19070
-1800,22099,-16050,-18812
-2830,22356,-16826,-18812
-4116,22356,-17344,-18555
-5145,22356,-17862,-18297
-6431,22356,-18380,-18039
-7718,22099,-18897,-18039
-8747,22099,-19674,-17782
-10290,22099,-19933,-17524
-11577,22099,-20451,-17524
-13120,22099,-20968,-17266
-14407,21843,-21227,-17008
-15693,21843,-21486,-17008
-17237,21586,-21486,-16751
-18780,21072,-22004,-16493
-24698,17731,-19933,-12885
-24698,17474,-19933,-12885
-24698,17474,-19415,-12627
-24955,16960,-19415,-12370
-24955,16960,-19156,-12112
-24955,16703,-18897,-11854
-24955,16446,-18639,-11339
-24955,16189,-18380,-11081
-25212,16189,-18121,-10823
-24955,15932,-17862,-10566
-24955,15675,-17603,-10050
-24955,15418,-17603,-10050
-24955,15161,-17344,-9793
-24955,14904,-17085,-9535
-25212,14647,-17085,-9019
-25212,14133,-16826,-9019
-25212,13876,-16568,-8762
-25212,13619,-16309,-8504
-24955,13362,-16050,-8246
-25212,12848,-15791,-8246
-24955,12591,-15791,-7731
-24955,12591,-15532,-7473
-25212,12077,-15014,-7215
-25212,11820,-14755,-6700
-25212,11306,-14497,-6442
-25212,11049,-14238,-5927
-25212,10793,-13979,-5669
-25212,10279,-13720,-5154
-25212,9765,-13461,-4896
-25212,9508,-13202,-4638
-25212,8994,-12943,-4123
-25212,8737,-12684,-3607
-25212,8223,-12426,-3092
-25212,7709,-12167,-2834
-25212,7452,-11908,-2319
-25212,6938,-11390,-1803
-25212,6424,-11131,-1288
-25212,5910,-10872,-1030
-25470,5396,-10613,-515
-25470,5139,-10096,0
-25212,4368,-10096,515
-25470,3597,-9578,1030
-25212,3083,-9578,1288
-25212,2312,-9319,1803
-25470,1541,-9060,2577
-25470,770,-8801,2834
-25470,256,-8284,3607
-25470,-770,-8025,4123
-15179,-15932,-2071,11339
-13378,-16703,-1553,11854
-11834,-17988,-1035,12370
-10290,-19273,-776,12885
-8490,-20044,0,13400
-7460,-21072,258,13658
-6431,-21586,1035,14174
-5660,-22099,1553,14431
-5402,-22870,2071,14947
-5402,-23384,2588,15204
-5402,-23898,3106,15720
-5402,-23898,3624,15978
-5660,-24155,3883,16235
-5660,-24155,4659,16751
-5402,-24412,5177,17008
-5402,-24155,5695,17266
-5145,-24412,6213,17524
-4373,-24412,6471,17524
-3859,-24155,7248,18039
-3087,-24155,7766,18039
-2315,-24155,8284,18039
-1286,-24155,8801,18297
-257,-23898,9060,18297
771,-23898,9837,18555
2058,-23898,10096,18555
3087,-23898,10613,18297
4373,-23898,11131,18297
5402,-23898,11649,18297
6689,-23898,11908,18297
7718,-23898,12426,18039
9004,-23641,12943,18039
10033,-23641,13202,18039
11062,-23641,13979,17782
12091,-23641,14238,17524
12863,-23641,14755,17524
13892,-23641,15014,17266
14664,-23641,15532,17266
15436,-23384,15791,17008
16208,-23127,16050,17008
16980,-22870,16309,16751
18009,-22613,16826,16493
19038,-22099,16826,16235
19552,-21586,17344,15978
20324,-21072,17603,15978
21096,-20558,17862,15720
21610,-19787,17862,15720
22125,-18759,17862,15462
22640,-17731,18121,15204
23926,-12334,17085,12627
23926,-11820,16826,12112
24183,-11563,16826,11854
23926,-11049,16568,11854
24183,-10536,16309,11596
24183,-10022,16050,11339
24183,-9765,16050,11081
24183,-9251,15791,10823
24183,-8737,15791,10823
24183,-8223,15273,10308
24183,-7709,15273,10308
24183,-7195,15014,10050
24183,-6938,14755,9793
24440,-6167,14755,9535
24440,-5653,14497,9019
24440,-5139,14238,9019
24183,-4625,13979,8762
24183,-4111,13720,8246
24440,-3340,13720,7989
24440,-2826,13461,7731
24440,-2055,13202,7215
24440,-1541,12943,6958
24698,-770,12943,6700
24698,0,12426,6185
24698,770,12167,5927
24698,1798,12167,5411
24698,2569,11908,4896
24698,3340,11649,4638
24698,4368,11390,4123
24955,5139,11131,3607
24955,6167,10872,3092
24955,7195,10355,2834
24955,7966,10355,2319
24955,8994,10096,1803
24955,10022,9837,1546
24955,11049,9319,1030
24955,11820,9319,515
25212,12848,8801,0
24955,13619,8542,-515
25212,14390,8284,-773
25212,15161,7766,-1288
24955,16189,7507,-1803
24955,16960,6989,-2319
24440,17217,6730,-3092
23411,17988,6471,-3350
22640,18245,5954,-4123
21353,18502,5436,-4638
20324,19016,4918,-5411
10033,23384,-3365,-13916
9776,23384,-3883,-14431
9776,23384,-4400,-14689
9261,23384,-5177,-15204
9004,23384,-5695,-15462
8490,23384,-6471,-15720
7975,23384,-6989,-16235
7460,23384,-7766,-16235
6689,23384,-8284,-16751
6174,23384,-9060,-17008
5660,23127,-9578,-17266
4888,23384,-10096,-17524
4116,23127,-10613,-17524
3344,23127,-11390,-17782
2572,23127,-11908,-17782
1800,23127,-12426,-18039
514,22870,-12943,-18039
-514,23127,-13461,-18039
-1543,22870,-13979,-18039
-2830,22870,-14497,-18039
-3859,22870,-15014,-18039
-5145,22870,-15532,-17782
-6431,22613,-16050,-17782
-7718,22613,-16309,-17524
-9004,22613,-16826,-17266
-10290,22613,-17344,-17008
-11577,22613,-17603,-17008
-13120,22613,-17862,-17008
-14407,22613,-18121,-16493
-15693,22613,-18639,-16493
-17237,22356,-18897,-16235
-18523,22613,-19156,-15978
-19810,22613,-19156,-15720
-20839,22613,-19415,-15462
-21610,22870,-19415,-15462
-22640,22870,-19156,-15204
-23154,22613,-19674,-14947
-23669,21843,-19156,-14947
-24183,21072,-19156,-14431
-24440,20044,-19156,-14431
-24698,19016,-18897,-14174
-24698,18245,-18897,-13916
-24955,17217,-18639,-13916
-24955,16189,-18639,-13658
-24955,15418,-18380,-13400
-24955,14647,-18121,-13143
-24955,13876,-17862,-13143
-24955,13105,-17862,-12885
-24955,10022,-14755,-8762
-25212,9508,-14755,-8762
-25470,8994,-14755,-8504
-25212,8737,-14238,-8246
-25212,8223,-14238,-7731
-24955,7709,-13979,-7473
-25212,7195,-13720,-7215
-25212,7195,-13461,-6700
-25212,6424,-13202,-6700
-25212,6167,-12943,-6185
-25212,5653,-12684,-5927
-25212,5139,-12684,-5669
-25212,4882,-12426,-5154
-25212,4368,-12167,-4638
-25212,3854,-12167,-4381
-25470,3597,-11649,-3607
-25212,3083,-11390,-3350
-25212,2569,-10872,-3092
-25212,2055,-10613,-2577
-25212,1541,-10355,-2319
-25470,770,-10096,-1803
-25470,256,-9837,-1546
-25470,-513,-9837,-1030
-25212,-1284,-9578,-515
-25470,-1798,-9319,257
-25470,-2569,-9060,515
-25470,-3340,-8801,1030
-25470,-4368,-8542,1546
-25470,-5139,-8284,1803
-25470,-5910,-8025,2319
-25470,-6938,-8025,2834
-25470,-7709,-7507,3607
-25470,-8480,-7248,3865
-25470,-9508,-6989,4638
-25470,-10279,-6471,4896
-25470,-11049,-6213,5669
-25212,-12077,-5954,5927
-25212,-12591,-5436,6442
-24698,-13619,-5177,6958
-24183,-14390,-4918,7473
-22640,-14647,-4400,7989
-20839,-15161,-4142,8504
-19038,-15675,-3624,9019
-17237,-16446,-3106,9535
-15436,-16960,-2847,10050
-13892,-17731,-2071,10566
-12606,-18759,-1812,11081
-11834,-19530,-1294,11596
-9004,-23898,6730,18297
-8232,-23641,7248,18555
-7718,-23641,7766,18555
-7203,-23641,8542,19070
-6431,-23641,9060,18812
-5917,-23641,9837,18812
-5402,-23384,10355,19070
-4888,-23384,10872,19070
-4116,-23384,11390,19070
-3601,-23384,12167,18812
-3087,-23384,12684,19070
-2058,-23127,13202,18812
-1543,-23127,13720,18812
-1029,-22870,14238,18555
-257,-22613,15014,18555
771,-22613,15532,18555
1543,-22356,16050,18297
2572,-22099,16568,18297
3344,-21843,17085,18039
4373,-21329,17862,17782
5145,-21072,18121,17524
6431,-20558,18639,17524
7203,-20301,19156,17266
8490,-19787,19415,17266
9776,-19787,19933,17008
10548,-19273,20192,16751
11577,-19016,20451,16751
12606,-18759,20710,16493
13378,-18502,20710,16235
14407,-18245,20968,15978
15179,-18245,21227,15978
16208,-17988,21227,15462
16980,-17988,21227,15462
17751,-17731,21227,15462
18266,-17731,20968,14947
19038,-17474,20968,14947
19810,-17217,20968,14689
20324,-17474,20968,14431
20839,-17217,20710,14174
21353,-17217,20451,13916
21610,-16960,20451,13658
22125,-16703,20451,13400
22382,-16703,20192,13143
22640,-16446,20192,12885
23154,-16189,19933,12885
23154,-15932,19933,12627
23154,-15675,19674,12370
23411,-15418,19415,12112
23926,-10279,16826,7989
23926,-10022,16568,7731
23926,-9765,16309,7473
23926,-9508,15791,7215
23926,-9251,15791,6700
24183,-8994,15532,6442
24183,-8737,15532,5927
24183,-8223,15273,5669
24183,-7966,14755,5154
24183,-7709,14755,4638
23926,-7452,14497,4381
24183,-6938,14238,3865
24183,-6681,13979,3607
24183,-6167,13720,3092
24183,-5910,13461,2577
24183,-5653,12943,2061
24183,-5396,12943,2061
24440,-4882,12684,1546
24440,-4625,12167,773
24440,-4111,11908,515
24440,-3854,11649,-257
24183,-3083,11390,-773
24440,-2826,10872,-1030
24440,-2312,10613,-1546
24440,-1798,10613,-2319
24440,-1541,10096,-2834
24440,-1027,9837,-3350
24440,-256,9319,-4123
24698,0,9319,-4896
24698,770,8801,-5411
24698,1284,8542,-5927
24698,1798,8025,-6700
24698,2312,7766,-7473
24698,2826,7248,-8246
24955,3597,6989,-8762
24955,4111,6471,-9277
24698,4882,6213,-10050
24698,5396,5695,-10566
24440,5910,5436,-11339
23926,6167,4659,-11854
22897,6681,4400,-12627
22125,7195,3883,-13143
21096,7966,3365,-13658
20067,8480,2847,-14431
19038,8994,2329,-14947
18009,9508,1812,-15462
16980,10279,1553,-16235
16208,11049,776,-16493
9776,20301,-11908,-21132
9261,20558,-12426,-21132
9004,20815,-13202,-20874
8490,20815,-13979,-20874
7975,20815,-14755,-20616
7203,21072,-15532,-20359
6689,21072,-16309,-20101
6174,21072,-17085,-20101
5402,21329,-17603,-19843
4888,21329,-18380,-19843
3859,21329,-19156,-19328
3087,21072,-19674,-19070
2315,21329,-20192,-18812
1286,21072,-20710,-18812
257,21072,-21227,-18555
-771,21072,-21745,-18297
-1800,21072,-22004,-18039
-3087,20815,-22263,-17782
-4116,20558,-22522,-17782
-5145,20558,-22522,-17524
-6431,20301,-22781,-17524
-7975,20044,-22781,-17266
-9261,20044,-22781,-17008
-10548,20044,-23039,-17008
-11834,19787,-22781,-16751
-13378,19530,-22781,-16493
-14921,19530,-22781,-16235
-16465,19273,-22522,-16235
-17751,19016,-22522,-15720
-19295,19016,-22263,-15720
-20581,18759,-22004,-15462
-21610,18759,-22004,-14947
-22125,18502,-21745,-14947
-22897,18502,-21486,-14689
-23411,18502,-21227,-14689
-23926,18245,-20968,-14174
-24183,17988,-20710,-14174
-24183,17731,-20451,-13658
-24440,17731,-20192,-13658
-24440,17474,-19933,-13143
-24440,16960,-19674,-12885
-24698,16960,-19415,-12885
-24698,16703,-19156,-12370
-24698,16446,-18897,-12112
-24698,16189,-18639,-11854
-24698,15675,-18380,-11339
-24698,15418,-18121,-11339
-24955,15418,-17862,-11081
-24955,11563,-14238,-6700
-24955,11306,-13979,-6442
-25212,11049,-13461,-5927
-25212,10793,-13202,-5411
-25212,10279,-12943,-5154
-25212,10022,-12684,-4638
-25212,9508,-12167,-4123
-25212,9251,-11649,-3865
-25212,8994,-11390,-3350
-24955,8480,-11131,-3092
-25212,7966,-10613,-2319
-25212,7709,-10355,-2061
-25212,7195,-10096,-1546
-25212,6681,-9837,-1030
-24955,6424,-9578,-515
-25470,5910,-9319,0
-25212,5396,-9060,257
-25212,4882,-8542,773
-25470,4368,-8284,1288
-25212,3854,-8025,1803
-25212,3083,-7507,2577
-25212,2569,-7248,2834
-25212,2055,-6989,3607
-25470,1284,-6213,4123
-25470,256,-6213,4381
-25470,-513,-5436,4896
-25470,-1284,-5177,5411
-25470,-2312,-4659,6185
-25470,-3340,-4142,6700
-25470,-4368,-3624,6958
-25470,-5139,-3106,7473
-25470,-6167,-2588,8246
-25470,-7195,-2071,8504
-25470,-8223,-1294,9019
-25470,-9508,-776,9535
-25470,-10536,0,10050
-25212,-11306,517,10566
-25212,-12591,1035,11081
-24955,-13619,1812,11339
-23669,-14133,2588,12112
-21868,-14904,3106,12627
-20067,-15675,3624,12885
-18266,-16446,4400,13658
-16465,-17474,5177,13916
-14664,-18245,5695,14174
-12863,-19273,6471,14689
-11320,-20044,6989,15204
-9776,-20815,7766,15720
-4116,-24155,17344,18555
-3344,-23898,17862,18555
-2315,-23898,18380,18555
-1286,-23898,18897,18555
-257,-23641,19415,18297
771,-23898,19933,18297
1800,-23641,20192,18039
3087,-23384,20451,18297
4116,-23384,20710,17782
5145,-23384,20968,17782
6689,-23127,20968,17782
7718,-23127,21227,17524
8747,-22870,21227,17524
9776,-22870,21227,17266
10805,-22613,21227,17008
11834,-22356,21227,16751
13120,-22099,20968,16751
14150,-21586,20968,16493
14921,-21072,20968,16493
15950,-20558,20710,16235
16980,-20044,20451,15978
17751,-19530,20451,15720
18523,-19016,20192,15720
19295,-18502,20192,15462
20067,-17988,19933,15204
20839,-17474,19674,15204
21353,-17217,19674,14947
21868,-16446,19415,14689
22125,-16189,19156,14689
22382,-15932,19156,14431
22897,-15418,18897,14174
23154,-15161,18639,13916
23154,-14904,18639,13916
23411,-14647,18380,13658
23411,-14390,17862,13400
23411,-14133,17862,13400
23669,-13619,17603,13143
23669,-13362,17603,12885
23926,-12848,17344,12885
23926,-12591,17344,12627
23926,-12077,16826,12370
23926,-11820,16568,12112
23926,-11563,16568,11854
23926,-11049,16309,11596
24183,-10536,16309,11339
24183,-10279,16050,11081
24183,-9765,15532,10823
24183,-9251,15273,10823
24440,-1284,11908,6185
24698,-256,11649,6185
24698,256,11390,5669
24698,1284,11131,5154
24698,2055,10872,4896
24698,2826,10613,4381
24955,3854,10355,3865
24955,4625,10096,3607
24698,5396,9837,3092
24955,6424,9319,2577
24955,7452,9060,2061
24955,8480,8801,1546
24955,9251,8542,1288
24955,10279,8284,1030
24955,11049,7766,515
24955,12334,7248,-257
24955,12848,6989,-515
24955,13876,6730,-1030
24955,14647,6213,-1546
24955,15675,5695,-2319
24955,16446,5436,-2834
24955,16960,4918,-3350
24955,17731,4400,-3865
24698,18502,3883,-4381
24183,19016,3624,-5154
23154,19273,3106,-5669
22125,19530,2588,-6442
21353,19787,2071,-7215
20067,20301,1553,-7731
18780,20558,1035,-8246
17751,20558,776,-8762
16722,20815,0,-9535
15693,21329,-776,-10050
14664,21329,-1294,-10566
13892,21586,-2071,-11081
13120,21586,-2588,-11596
12349,21843,-3106,-12112
11577,22099,-3883,-12627
11062,22356,-4659,-13143
10548,22356,-5177,-13658
10548,22613,-5954,-14174
10805,23127,-6730,-14689
10805,23127,-7507,-14947
10805,23384,-8284,-15462
11062,23384,-9060,-15720
10548,23384,-9837,-16235
10548,23641,-10613,-16493
10033,23641,-11390,-17008
-1800,23127,-21227,-18039
-2830,22870,-21227,-18039
-4116,22870,-21486,-17782
-5145,22870,-21745,-17782
-6174,22870,-21745,-17524
-7460,22613,-22004,-17008
-8747,22870,-21745,-16751
-10033,22613,-21745,-16751
-11320,22870,-21745,-16493
-12606,22613,-21745,-16235
-13892,22613,-21486,-15978
-15436,22356,-21486,-15978
-16980,21586,-21227,-15720
-18266,21072,-20968,-15204
-19810,20044,-20710,-15204
-21096,19016,-20451,-14947
-22125,18245,-20451,-14947
-22897,17474,-20192,-14947
-23411,16703,-19933,-14431
-23669,16189,-19933,-14431
-24183,15418,-19674,-13916
-24183,15161,-19415,-13916
-24440,14647,-19156,-13658
-24440,14390,-19156,-13400
-24698,14390,-18897,-13143
-24698,14133,-18639,-13143
-24698,13876,-18639,-12627
-24698,13876,-18121,-12627
-24698,13362,-17862,-12370
-24698,13362,-17862,-12112
-24698,12848,-17603,-11854
-24698,12848,-17603,-11854
-24955,12334,-17603,-11339
-24955,12077,-17344,-10823
-24698,12077,-17085,-10566
-24955,11820,-16826,-10308
-24955,11306,-16568,-10050
-24955,10793,-16568,-9793
-24955,10536,-16050,-9535
-24955,10022,-16050,-9277
-24955,9765,-15791,-9019
-25212,9251,-15532,-8504
-25212,8737,-15273,-8504
-24955,8223,-15014,-7989
-25212,7966,-14755,-7989
-25212,7452,-14497,-7473
-25212,7195,-14497,-7215
-25212,6681,-14238,-6958
19810,-16960,21486,13658
20581,-16703,21486,13400
21096,-16446,21227,12885
21610,-16189,20968,12885
21868,-15932,20710,12627
22382,-15675,20710,12627
22640,-15418,20710,12370
22897,-15161,20451,11854
23154,-14904,20451,11596
23154,-14390,19933,11596
23669,-13876,19933,11339
23411,-13105,19933,10823
23669,-12848,19415,10823
23926,-12334,19415,10308
23926,-12077,19156,10308
23926,-11563,19156,9793
23926,-11306,18897,9793
23926,-11049,18639,9535
23926,-10793,18380,9019
23926,-10793,18121,9019
23926,-10536,17862,8504
23926,-10279,17862,8246
23926,-10279,17603,7989
23926,-10022,17344,7731
23926,-9765,17085,7215
23926,-9508,16826,7215
23926,-9251,16568,6700
23926,-8994,16309,6185
24183,-8480,16309,6185
23926,-8480,16050,5669
23926,-7966,15791,5411
24183,-7452,15273,4638
24183,-7195,15273,4381
24183,-6938,15014,3865
24183,-6681,14755,3607
24183,-6167,14497,3092
24183,-5653,14238,2834
24183,-5396,13979,2319
24183,-5139,13461,1803
24183,-4882,13461,1288
24440,-4368,12943,1030
24183,-3854,12943,515
24183,-3854,12684,0
24440,-3340,12167,-515
24440,-2826,11908,-773
24440,-2312,11649,-1546
24440,-1541,11131,-2061
24440,-1284,11131,-2577
24698,7195,5695,-11596
24183,7709,4918,-12370
23669,8223,4659,-12885
22640,8737,4142,-13400
21868,9251,3883,-13916
20839,9765,3106,-14431
19810,10279,2847,-14947
18780,10793,2329,-15462
17751,11563,1812,-15978
16722,12077,1294,-16751
15693,12591,517,-17008
14921,13362,0,-17524
14150,13876,-517,-17782
13378,14647,-1035,-18555
12863,15418,-1812,-18812
12349,15932,-2588,-19070
11834,16446,-3365,-19586
11320,17217,-3883,-19843
11062,17731,-4659,-19843
11320,18502,-5436,-20101
11320,19273,-6213,-20359
11320,19530,-7248,-20359
11320,20044,-8025,-20616
11062,20301,-8801,-20616
11062,20558,-9578,-20616
10548,20815,-10355,-20616
10290,20815,-11131,-20616
9776,20815,-12167,-20616
9261,20815,-12684,-20359
9004,21072,-13720,-20101
8232,20815,-14238,-20101
7975,20815,-15014,-19843
7203,20815,-15791,-19586
6689,20815,-16568,-19328
6174,20815,-17344,-19328
5402,20815,-18121,-19070
4888,20558,-18639,-18812
4116,20558,-19415,-18812
3344,20558,-19933,-18297
2572,20558,-20710,-18297
1800,20301,-21227,-18039
771,20301,-21486,-17782
-257,20301,-22004,-17782
-1286,20301,-22263,-17524
-2315,20044,-22522,-17266
-3344,19787,-22781,-17266
-4630,19787,-22781,-17008
-5660,19530,-23039,-17008
-23669,17731,-21486,-13658
-23926,17474,-21486,-13400
-24183,17217,-20968,-13143
-24183,16960,-20710,-12885
-24440,16703,-20451,-12627
-24698,16446,-20192,-12370
-24698,16189,-19933,-12370
-24698,15932,-19674,-11854
-24698,15675,-19415,-11596
-24698,15418,-19156,-11081
-24955,15161,-18897,-10823
-24955,14904,-18639,-10566
-24698,14647,-18380,-10566
-24955,14390,-18121,-10050
-24955,14133,-17862,-9793
-24955,14133,-17862,-9535
-24955,13876,-17603,-9535
-24955,13619,-17344,-9277
-24955,13362,-17085,-9019
-24955,13105,-16826,-8504
-24955,12848,-16568,-8504
